,long_common_name,component,system,index
0,3.2134768698208123,-0.4293180309190042,8.185352771872449,1
1,3.2134768698208123,-0.4293180309190042,-0.1221694443563052,2
2,3.2134768698208123,-0.4293180309190042,-0.1221694443563052,3
3,1.8377560132097717,2.7331343819911793,-0.1221694443563052,4
4,1.6964062125285742,2.7331343819911793,-0.1221694443563052,5
5,1.4915901972225873,2.7331343819911793,-0.1221694443563052,6
6,1.3938957290715133,1.9502615469071198,-0.1221694443563052,7
7,1.3145519993941097,2.7331343819911793,-0.1221694443563052,8
8,0.9031472415455754,1.5865580332346436,-0.1221694443563052,9
9,0.7417709964892729,-0.4293180309190042,-0.1221694443563052,10
10,0.7417709964892729,-0.4293180309190042,-0.1221694443563052,11
11,0.7417709964892729,-0.4293180309190042,-0.1221694443563052,12
12,0.7417709964892729,-0.4293180309190042,-0.1221694443563052,13
13,0.7417709964892729,-0.4293180309190042,-0.1221694443563052,14
14,0.5957794076476863,-0.4293180309190042,-0.1221694443563052,15
15,0.5957794076476863,-0.4293180309190042,-0.1221694443563052,16
16,0.5957794076476863,-0.4293180309190042,-0.1221694443563052,17
17,0.5025981004523512,-0.4293180309190042,-0.1221694443563052,18
18,0.4710280071743515,-0.4293180309190042,-0.1221694443563052,19
19,0.4710280071743515,-0.4293180309190042,-0.1221694443563052,20
20,0.3631957994078708,-0.4293180309190042,-0.1221694443563052,21
21,0.18616538396453006,1.5782052104423283,-0.1221694443563052,22
22,-0.11942454368597853,2.961103708411979,-0.1221694443563052,23
23,-0.12605671571272029,1.9421282624900582,-0.1221694443563052,24
24,-0.2105983521970155,1.9421282624900582,-0.1221694443563052,25
25,-0.2105983521970155,1.5782052104423283,-0.1221694443563052,26
26,-0.241490101321999,-0.4293180309190042,-0.1221694443563052,27
27,-0.30533469809992825,-0.4293180309190042,-0.1221694443563052,28
28,-0.30533469809992825,-0.4293180309190042,-0.1221694443563052,29
29,-0.30533469809992825,-0.4293180309190042,-0.1221694443563052,30
30,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,31
31,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,32
32,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,33
33,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,34
34,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,35
35,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,36
36,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,37
37,-0.3605204819741253,-0.4293180309190042,-0.1221694443563052,38
38,-0.39542838316340095,-0.4293180309190042,-0.1221694443563052,39
39,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,40
40,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,41
41,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,42
42,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,43
43,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,44
44,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,45
45,-0.40869709292500395,-0.4293180309190042,-0.1221694443563052,46
46,-0.4511201501824613,-0.4293180309190042,-0.1221694443563052,47
47,-0.4511201501824613,-0.4293180309190042,-0.1221694443563052,48
48,-0.4511201501824613,-0.4293180309190042,-0.1221694443563052,49
49,-0.4511201501824613,-0.4293180309190042,-0.1221694443563052,50
50,-0.4511201501824613,-0.4293180309190042,-0.1221694443563052,51
51,-0.48876226442517534,-0.4293180309190042,-0.1221694443563052,52
52,-0.48876226442517534,-0.4293180309190042,-0.1221694443563052,53
53,-0.522388519883519,-0.4293180309190042,-0.1221694443563052,54
54,-0.552609021375705,-0.4293180309190042,-0.1221694443563052,55
55,-0.579916244626855,-0.4293180309190042,-0.1221694443563052,56
56,-0.6047120815034159,-0.4293180309190042,-0.1221694443563052,57
57,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,58
58,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,59
59,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,60
60,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,61
61,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,62
62,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,63
63,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,64
64,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,65
65,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,66
66,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,67
67,-1.119144664545397,-0.4293180309190042,-0.1221694443563052,68
